nghb_name;nghb_external_code;city_id
Curva Colorada;5761;116
San Miguel de La Colina;2291;2419
Miguel Barral Pontones;4187;2419
Rancho las Maravillas;4228;2419
Ciudad Satélite;2825;2419
Emeterio Buendía;4106;2419
Santa Rosa;4256;2419
José Inés Vargas;4124;2419
San Rafael;2810;2419
Privada El Campanario;2290;2419
Rinconada San Juan;2064;2419
Llamaradas;125;2419
Las Garzas;124;2419
Valle de Santiago;2066;2419
El Sol;127;2419
Avenida;126;2419
Virreyes;128;2419
Privada Álamos;2989;2419
Jardines de La Rivera;130;2419
Valle de Bravo;132;2419
Tequisquiapan;122;2419
Vista Hermosa;133;2419
Parque España;131;2419
Tequisquiapan;114;2419
Cap. Caldera;129;2419
Valle de Bravo II;2473;2419
Lago Azul;134;2419
Secretaria de Agricultura Ganadería y Desarrollo Rural;135;2419
Las Águilas;136;2419
Rinconada de los Cipreses;2303;2419
Foresta de Tequis;2070;2419
Prados de San Luis;137;2419
Tangamanga;138;2419
Burócrata;139;2419
Jardín;142;2419
Cuauhtémoc;140;2419
Fundadores;141;2419
Río Azul;2325;2419
Jardines del Estadio;908;2419
Las Águilas;1095;2404
Tampico;1097;2404
San Rafael;1096;2404
Las Águilas;1868;2404
Margarita de Gortari;2015;2404
Rafael Curiel;989;2404
Tantocob;1098;2404
Rosas del Tepeyac;1099;2404
La Pimienta;981;2404
Del Carmen;1859;2404
Palma Sola;1862;2404
Del Carmen;1100;2404
B Castro;1869;2404
Cantarranas;872;2404
Juárez;1101;2404
Cerillera;1102;2404
Hidalgo;1103;2404
El Vergel;1042;2404
María Nilda;1842;2404
Hidalgo;1843;2404
Rotarios;1104;2404
Lomas de Yuejat;1875;2404
Lomas Poniente;952;2404
Cereso Ciudad Valles SLP;2279;2404
Bellavista;1105;2404
Las Lomas;1107;2404
Los Filtros;1865;2404
Olegario Vizcarra;977;2404
Gavilanes;1106;2404
Tetuán;1031;2404
Otilio Montaño (La Concepción);1629;2167
San Jerónimo Caleras;1632;2167
San Felipe Xonacayucan;1631;2167
San Esteban Zoapiltepec;1630;2167
San Diego Organal;1634;2217
San Juan Vallarta;1635;2217
Huaquechula;1633;2217
Santiago Tetla;1636;2217
Teacalco de Dorantes;1637;2217
Tlapetlahuaya;1638;2217
Progreso;1641;2217
Cacalosuchil;1639;2217
La Venta;1640;2217
Soto y Gama;1642;2217
El Paraíso;1643;2217
Mártir Cuauhtémoc;1644;2217
Santa Ana Coatepec;1645;2217
La Libertad;1648;2217
Soledad Morelos;1649;2217
Huiluco;1647;2217
Tronconal;1650;2217
Champusco;1646;2217
Tezonteopan de Bonilla;1651;2217
Huejotal;1652;2217
Morelos;1653;2217
San Lucas Matlala;1654;2217
Tochimiltzingo;1655;2269
San Bartolome Chimalhuacan;1656;2269
La Soledad;1657;2269
Molocayan;1658;2269
Independencia;1659;2314
Tepeojuma;1660;2314
Teyuca;1661;2314
Xoyatla;1662;2314
El Astillero;1663;2314
La Magdalena;1664;2314
Izucar de Matamoros Centro;1665;2233
Lomas de Alchichica;1668;2233
Guadalupe;3586;2233
El Calvario 1a. Sección;1667;2233
El Calvario 2a Secc;1669;2233
Los Arcos;1670;2233
La Barreta;241;2379
Cerro de la Cruz;239;2379
Charape de la Joya;240;2379
Pintillo;245;2379
San Isidro Buenavista;247;2379
Hacienda Santa Rosa;2322;2379
Santa Catarina;248;2379
Pinto;246;2379
Estancia de la Rochera;250;2379
Pie de Gallo;251;2379
El Madroño;3047;2379
San Isidro Viejo;252;2379
Casa Blanca;249;2379
Buenavista;253;2379
Acequia Blanca;255;2379
Loma Juriquilla;1546;2379
Rincón del Lago;1547;2379
Villas del Mesón;257;2379
Real de Juriquilla (Paisano);1532;2379
Real de Juriquilla;1533;2379
Jurica Misiones;1536;2379
Campestre Ecológico la Rica;1534;2379
Cuadrilla Juriquilla;1545;2379
San José Buenavista;256;2379
Juriquilla;1543;2379
Real de Juriquilla (Diamante);1531;2379
La Purísima;260;2379
El Transito;259;2379
El Patol;258;2379
San José de La Tinaja;261;2379
El Herrero;262;2379
Llano de La Rochera;264;2379
La Tinaja de La Estancia;263;2379
San Isidro El Alto;265;2379
El Nabo;268;2379
San Francisco de la Palma;2053;2379
Tlacote El Alto;267;2379
Tlaxpanaloya;830;2248
Mextla;828;2248
Cuheyatla;831;2248
Temextitla;832;2248
Cuahuihuizotitla;833;2248
Linda Vista;6452;2219
Puga;859;2219
Presa de Maltos;2314;1749
Puentes;2408;1742
San Rafael del Llano;2422;1742
La Ascensión (Esteban Salazar);5309;1742
San Joaquín de Soto;2409;1742
El Coyote;5255;1742
Milpa Vieja (San Manuel);5356;1742
El Derramadero;5258;1742
La Laguna;5319;1742
La Reforma;5330;1742
Presa de Anteojitos;5368;1742
Puerto de Anteojitos;5371;1742
La Victoria (Los Ángeles);2419;1742
Erasmo Vázquez;5296;1742
El Sauz;5289;1742
El Puerto;5278;1742
Sandia (Sandi el Grande);2410;1742
Las Presas;5349;1742
Concepción la Cruz;122;2262
Villas de Atlixco 4a. Sección;6686;2262
Villas de Atlixco;3280;2262
Geovillas Atlixcayotl;2874;2262
Pontevedra;6664;2262
Villa Frontera;128;2262
Revolución Mexicana;126;2262
INFONAVIT San Pedro;3800;2262
Unión y Libertad;2810;2262
Roma;132;2262
San Pedro;133;2262
Naciones Unidas;131;2262
Tecnológico;673;2262
Unidad Independencia;678;2262
Tepeyac;134;2262
El Pinal;2811;2262
Malintzi;130;2262
La Josefina;139;2262
San Sebastián de Aparicio;140;2262
Corredor Industrial La Ciénega;6154;2262
Maravillas;141;2262
Villa Deportiva;2809;2262
Villa Maruca;2812;2262
Estación Nueva;6165;2262
Jardines de la Resurrección;579;2262
Puebla 2000;142;2262
Viveros del Valle;699;2262
6 de Junio;6022;2262
Campestre San Isidro;6584;2262
Noche Buena;621;2262
2 de Marzo;6025;2262
La Resurrección;486;2262
Los Encinos;6024;2262
Cerro del Marqués;535;2262
15 de Septiembre;6026;2262
Jorge Obispo;6700;2262
Tliloxtoc;2823;2262
Bosques de los Angeles;2824;2262
Bosques de Santa Anita;525;2262
Riveras de Aparicio;6021;2262
8 de Diciembre;6023;2262
Tres de Mayo;677;2262
Torre Fuerte;6684;2262
Industrial Resurrección;591;2262
Indios Verdes;574;2262
INFONAVIT San Aparicio;2813;2262
Santa Rosa;670;2262
San Aparicio las Fuentes;3117;2262
Rancho San Diego;654;2262
Villa Guadalupe (Xonacatepec);2830;2262
Villas Manzanilla;6135;2262
Santa María Xonacatepec;489;2262
La Garza;752;2234
Valle de las Flores;6019;2262
San Esteban las Aves;6020;2262
Hacienda de Manzanilla;6985;2262
San Miguel Xonacatepec;2832;2262
Jardines de San José Xonacatepec;3794;2262
Galaxia Bosques de Manzanilla;3793;2262
Xonacatepec;6152;2262
La Barranca;3737;2262
San Miguel Xonacatepec 2da. Sección;6291;2262
Ampliación Bosques de Santa Anita;6110;2262
Guadalupe Victoria Norte;150;2262
La Loma Norte;151;2262
Zona Industrial Anexo a la Loma;2814;2262
16 de Septiembre Norte;149;2262
Veinte de Noviembre;152;2262
Adolfo López Mateos;155;2262
Plaza Loreto;6730;2262
Vicente Budib;157;2262
Los Pinos;156;2262
Benito Juárez;3220;1896
Lomas de San Pedro;3527;1896
Bella Esmeralda;4165;1896
Loma Bonita;4188;1896
Los Tamarindos;3530;1896
Independencia;3539;1896
La Paz;3547;1896
Regadillo;4187;1896
Vista al Mar;5114;1896
Las Flores;3221;1896
La Parota;3529;1896
Del Bosque;4166;1896
Almendros;5115;1896
Jardines;3528;1896
Sector Universidad;4169;1896
Laguna Verde;4170;1896
Aeropuerto;3218;1896
Arroyo Seco;3219;1896
Sector 2000;4174;1896
Ivo;3222;1896
Puerto Escondido (Puerto Escondido);3229;1896
San Pedro Mixtepec -Dto. 22 Centro;3379;1896
Guerrero;3380;1896
La Subi;3382;1896
San Miguel;3381;1896
Barrio los Tamarindos;4401;1896
El Panteón;3378;1896
El Palmar;3377;1896
Vista Hermosa;4653;1896
Reforma;3375;1896
Santa Cruz;3376;1896
Sector Reforma;3374;1896
Sector 3;3383;1896
San José;4179;1896
Agua Dulce;4845;1896
Bajos de Chila;3208;1896
Barrio La Soledad;4949;1896
Los Mangales;5100;1896
Barrio Abajo;4393;1896
Barrio de Las Flores;4296;1896
Las Tres Palmas;4655;1896
El Mirador;5098;1896
La Soledad;5099;1896
Barrio Arriba;5081;1896
Bugambilias;4400;1896
Las Bugambilias;5102;1896
Rancho Mandingas;4178;1896
Palma Sola;5101;1896
La Mora;409;2262
El Vergel;5087;1888
Rancho de los Audelo;2791;1888
Buena Vista;5082;1888
La Verdura;5088;1888
Colonia Tlacaelel;5094;1888
La Concepción;5083;1888
Jardines del Tepeyac;5095;1888
El Mogote;5096;1888
San Antonio de La Cal Centro;2793;98
El Polvorín;4058;98
La Nopalera;3891;98
La Loma;3893;98
Ojo de Agua;4059;98
Buenos Aires 4a Sección;3896;98
3a Sección del Panteón;4692;98
Cerro de La Culebra;4060;98
3a. Sección Los Pinos;5029;98
3a Sección Casa del Temblor;4698;98
La Experimental;1085;98
24 de Febrero (6a Sección);4057;98
5a Sección Eucaliptos;4696;98
3a Sección Las Moras;3894;98
3a  Sección La Soledad;4695;98
1a Sección Barrio La Calera;4693;98
El Portillo;4694;98
Infonavit;3236;74
Paraje Loma del Santo;4697;74
San Agustin de las Juntas;2794;74
Paraje el Cerritos;3886;74
El Tablón;3885;74
San Pablo Huixtepec;2822;1873
La Villa;3;1873
El Calvario;4002;1873
Francisco I Madero;3600;1873
Barrio de Jesús;3999;1873
La Soledad;4000;1873
Guadalupe Sierra;2;1873
San Antonio;4003;1873
Ampliación San Antonio;1;1873
La Guadalupe;4001;1873
Loma del Ocote;13;1873
Paraje Vitigotiopa;14;1873
Lachigova;10;1873
Barbas;4;1873
El Palenque;7;1873
Yarechi;18;1873
Pozo Pajarito;15;1873
Rancho Besaro;16;1873
La Santa Cruz;9;1873
Barrio San Antonio;5;1873
El Marqués;6;1873
Ex-Hacienda de la Niña Andrea;8;1873
Llano Largo;12;1873
Río Morón;17;1873
Las Cruces;11;1873
Animas Trujano;2799;165
El Paredón;1;165
San Francisco Totimehuacan;494;2262
Arenillas;2898;2262
La Guadalupana;3755;2262
Barrios de Santa Catarina;3766;2262
Guadalupe;6145;2262
San Miguel (San Francisco Totimehuacan);6755;2262
Guadalupe Tlatelpa;2904;2262
Patria Nueva;3272;2262
La Asunción (San Francisco Totimehuacan);3557;2262
18 de Marzo;3688;2262
Belén;3784;2262
Arboledas de Xilotzingo;6582;2262
Articulo 1° Constitucional;2899;2262
San Francisco Totimehuacan;6324;2262
Tres Cruces;418;2262
Santo Tomás Chautla (Ixcobenta);496;2262
Villas California;2731;2262
Santa Catarina;2901;2262
Barrio San Juan (San Francisco Totimehuacan);3358;2262
La Esperanza;4537;617
El Sacrificio;4536;617
Estación Sarabia;2179;617
Platanillo;2182;2091
Santo Domingo Petapa;2183;2091
El Campanario;2184;2091
Chahuitepec;2185;2091
Yerba Santa;2186;2091
La Maceta;2187;2091
La Esperanza;2188;2091
Río del Sol;4307;2091
Santa María Chimalapa;2190;1985
Cofradia Chimalapa;2189;1985
Arroyo Chichihua;4810;1985
Escolapa;4809;1985
Río Hamaca;4813;1985
San Francisco el Vado;4814;1985
Rafael Cal y Mayor;4816;1985
Elsy Herrerías de Castellanos;4815;1985
San Francisco la Paz;4812;1985
Nuevo San Juan;4811;1985
Rincón Viejo;4918;2005
Guivicia;2191;2005
Santa María Petapa;2192;2005
Buenavista;2193;2005
La Paz;2195;2005
El Paraíso;2194;2005
Septune;2196;2005
Progreso;1229;1
Lagunas Estación Centro;2197;1
Cruz Azul;921;1
Guiguba;3854;1
Loma Azul;4662;1
Nizaconejo;1196;1
Istmeña;3475;1
Rio Grande;2199;1
La Chigola;2198;1
Colonia Hidalgo;4889;1
El Barrio;2201;1
Almoloya;2202;1
Almoloya;2203;1
Rincón Vaquero;2204;1
San Nicolás Vichinga;2205;1
San Luis del Río;4354;2129
San Lucas Quiavini;2206;2129
San Marcos Tlapazola;2207;2129
12 de Mayo;3941;2129
Rancho Valle del Lago;4383;2129
Ampliación 7ta Secc;2210;2129
Tlacolula de Matamoros Centro;2208;2129
Sección Primera;4945;2129
3 Piedras;2216;2129
Emiliano Zapata;3292;2129
Lomita;3937;2129
Hirigoyen;3290;2129
Ciudad Yagul;3939;2129
Lomas de Santa Ana;3940;2129
Nueva;3297;2129
Paraje Yasibb;3299;2129
Residencial la Encomienda de la Noria;6216;2262
La Noria;264;2262
Gustavo Díaz Ordaz;266;2262
Barrio de Santiago;521;2262
Rivera de Santiago;2839;2262
San Miguel Las Pajaritas;6050;2262
Insurgentes Chulavista;272;2262
Chula Vista;270;2262
Llano Ocote;5787;116
Villa Azueta;4798;1984
Barranca Seca;562;1984
Rancho Nuevo;4797;1984
Paso Coyuco;564;1984
San Agustin;565;1984
Santa Eustolia;4803;1984
Constitución Mexicana;544;2262
Lares de San Alfonso;2725;2262
Cabañas del Lago;6137;2262
Valle de San Ignacio;6306;2262
Villa los Encinos;3428;2262
S.N.T.E.;345;2262
Santa Lucia;2726;2262
Balcones del Sur;344;2262
Fraternidad Antorchista;2890;2262
Ampliación Fraternidad Antorchista;6048;2262
Santa Lucia;6435;2262
Valle de Anáhuac;6767;2262
Banco de Puebla;3241;2262
Bella Vista;346;2262
San Ángel;552;2262
Barrio de Analco;2776;2262
Rancho Azcarate;347;2262
Bandini Sección;348;2262
Plaza Europa;349;2262
Álvaro Obregón;350;2262
Secretaria de Finanzas del Estado de Puebla;3791;2262
José López Portillo (CD.Niños);354;2262
Seis de Enero;355;2262
Bosques la Calera;357;2262
La Calera;359;2262
La Joya;360;2262
Rincones de la Calera;3247;2262
Quintas del Bosque;6250;2262
Los Pinitos;6711;2262
Héroes de Puebla;358;2262
Jardines de la Joya;5869;2262
Villa Alegre;2782;2262
El Mirador (La Calera);2784;2262
Lomas del Pedregal;6243;2262
Plaza Dorada;6728;2262
Puebla;364;2262
La Tarjeta;6218;2262
Anzures;361;2262
Ladrillera de Benitez;363;2262
El Carmen;2775;2262
El Mirador;365;2262
María Luisa;366;2262
Antigua Francisco Villa;6122;2262
El Ángel;6158;2262
Carmen Huexotitla;2786;2262
Huexotitla;368;2262
Motolinia;369;2262
Procuraduría General de Justicia;370;2262
INFONAVIT la Flor;375;2262
El Jardín (Cañón de Vacas);5261;1742
El Saucillo;5288;1742
La Reforma;5331;1742
San Francisco de Leos;5381;1742
Ballenitas;5239;1742
Puerto Rincón de Jesús;5373;1742
Ibarrilla (Rincón de Ibarrilla);2412;1742
Álamos;5231;1742
Esquivel;5297;1742
Ignacio Zaragoza;5304;1742
Ojo de Agua;5362;1742
El Divisadero;5259;1742
El Rincón de Jesús;5284;1742
El Sauz;5290;1742
Lagunitas;5340;1742
Los Laureles;5353;1742
Ojo de Agua;5359;1742
La Gata;5317;1742
El Puerto;5279;1742
Las Mulas;5347;1742
Monillal;5358;1742
Duraznillos;5247;1742
El Naranjo;5269;1742
El Puerto;5277;1742
La Tinaja;5335;1742
El Tejocote;2421;1742
Dulces Nombres;2423;1759
General Zaragoza;2424;1759
Tepozanes;2427;1759
El Charco;2425;1759
El Refugio;2426;1759
Maravillas;2428;1759
San Josecito;2429;1759
San Francisco;2430;1759
La Joya de Alardin;2431;1759
El Salitre;2432;1759
Encantada;2433;1759
Joya de San Diego;2435;1759
Cieneguitas O Pame;2434;1759
Siberia;2436;1759
Cerros Blancos;2437;1771
Presita de Cerros Blancos;2440;1771
Tapona Morena;2443;1771
San Rafael de Martinez;2442;1771
Mier y Noriega;2439;1771
La Cardona;2438;1771
San Isidro;2441;1771
Las Palomas;2444;1771
Dolores;2445;1771
El Gallito;2446;1771
Jesús Maria Del Terrero;2447;1771
San Jose de Medina;2448;1771
El Refugio;2449;1771
San Antonio de Alamitos;2450;1771
Oaxaca Centro;1;58
Secretaria de La Reforma Agraria;5;58
Palacio de Gobierno Del Estado de Oaxaca;6;58
Revolucion;18;58
Tulipanes;1336;58
Cedros;9;58
Elsa;13;58
Ejidal;3944;58
Bugambilias;8;58
Sauces;20;58
Educacion;957;58
Lomas de Santa Rosa;16;58
Heladio Ramirez Lopez;14;58
Bugambilias;7;58
Lomas  San Jacinto 1a,2a,3a,4a,5a,6a,7a, y 8a Secc;960;58
Exhacienda Santa Rosa 2a Sección;4351;58
Ex Hacienda Santa Rosa 1a Sección;1013;58
Nezacubi;3821;58
Lomas Panoramicas;1152;58
10 de Abril;4046;58
Solidaridad;4045;58
Vista Hermosa;21;58
Soledad;1327;58
Hoteleros;28;58
Buena Vista;3943;58
Del Maestro;11;58
Paraiso;17;58
Loma Bonita;3820;58
Ampliación Volcanes;4681;58
Volcanes;46;58
Jardín;1055;58
7 Regiones;49;58
Manuel Avila Camacho;1171;58
Casa Del Sol;3823;58
San Luis Beltran;45;58
Donaji;34;58
Issste;78;58
Jalpan;751;2234
Techalotla;754;2234
Piedras Negras;753;2234
Emiliano Zapata;6543;2234
Nuevo Zoquiapan;755;2234
Tlaxco;757;2335
Acalman;756;2335
La Candelaria;758;2335
Buenavista;759;2335
Cerro Pelón;760;2335
Atlalpan;761;2335
El Álamo;763;2335
Cuaxtla;762;2335
Tlacuilotepec;767;2326
Papalo;765;2326
Cuautepec;764;2326
Santa María;766;2326
El Zacatal;768;2326
San Pedro Petlacotla;771;2326
La Campana;769;2326
San Antonio;770;2326
Papaloctipan;772;2326
Plan de Ayala;6489;2326
San Juan Tihuacán;6544;2326
El Rincón;773;2326
Tliltepec;774;2326
Itzalan;775;2326
Tacubaya;776;2326
Primero de Julio;1227;2047
La Esperanza;1762;2047
La Soledad;1763;2047
Santo Domingo;3490;2047
San Florencio;1249;2047
Del Maestro;1761;2047
Santa Cruz;1764;2047
Santo Niño de Atocha;1308;2047
Guadalupe;1756;2047
95 Batallón de Infantería;855;2047
Lázaro Cárdenas;1138;2047
San Juan Copala;1737;2047
Tilapa;1738;2047
Santa María Asunción;1739;2047
Santa Catarina Noltepec;1740;2047
Nican de La Soledad;1741;2047
San Miguel Cuevas;1742;2047
Santiago Naranjas;1743;2047
Santa Rosa Caxtlahuaca;1736;2047
Los Aguacates;1744;2047
Unión de Cárdenas;1745;2047
San Juan Piñas;1733;2047
San Pedro Chayuco;1746;2047
Zochiquilazala;1735;2047
Cuahuatiumi;1747;2047
Yuchio;1749;2047
Tacuya;1748;2047
Tinuma de Zaragoza;1750;2047
Concepción Carrizal;1751;2047
Tierra Blanca;1752;2047
Cuyuchi;1753;2047
Cruz Chiquita;1754;2047
Río Metates;1755;2047
Santo Domingo;1759;2047
San Pedro Grande;1758;2047
Agua Fría;1760;2047
Santa María Yucunicoco;1766;2047
Río Lagarto;1767;2047
Río Tejon;1768;2047
San Miguel Tlacotepec;1769;1864
Tlacotepec Nieves;1770;1864
San Martin Sabinillo;1771;1864
Santiago Nuxaño;1773;1864
Guadalupe Nucate;1774;1864
San Sebastián Tecomaxtlahuaca Centro;1776;1926
San Miguel;3495;1926
San Sebastián;3498;1926
San José;3494;1926
Guadalupe;3497;1926
San Pedro;1279;1926
Santa Rosa;3496;1926
Santa Cruz Yosondica;1777;1926
San Mateo Tuñuchi;1778;1926
Yosondova;4631;1926
San Martin Duraznos;1780;1926
Guadalupe Nundaca;1779;1926
Santa Cruz Rancho Viejo;1781;1926
Yosoyu;4999;1926
El Zapotillo;4061;165
Paraje la Tortuga;2;165
San Jacinto Tlacotepec;2867;149
Barrio las Flores;4905;149
El Venado;4379;149
San Raymundo Jalpan;2801;1920
Real Antequera II;5010;1920
Trinidad;2820;2133
San Miguel Tlanichico;2819;2133
Doce de Mayo;2;2133
Barrio la Guadalupe;1;2133
Santa Maria Roaló;2821;2133
Santa María Coyotepec;2807;1981
Fraccionamiento Proyecto 2000;4661;1981
San Bartolo Coyotepec;2808;106
Reyes Mantecón;3998;106
Reyes Mantecon;2810;106
Santa Inés Yatzeche;2811;1967
La Ciénega;2812;4
San Antonio Huitepec;2816;99
Cañada de Mano;13;99
Fautino G. Olivera;4513;141
Santiago Tenango;219;2065
El Correo;220;2065
El Tejocote;221;2065
Centro de la Tercera Sección;3561;1872
La Primavera de la Segunda Sección;3562;1872
Barrio el Guayabal de la Segunda Sección;5105;1872
Barrio de Yutetoto de la Segunda Sección;5106;1872
Barrio de Cañada Chisme de la Primera Sección;5108;1872
Barrio Cristo Rey de la Primera Sección;5110;1872
Barrio de Ojo de Agua de la Primera Sección;3565;1872
Barrio de Guadalupe de la Primera Sección;3564;1872
Los Sauces;1644;1761
Barrio el Llano de la Segunda Sección;5113;1872
Centro de la Primera Sección;222;1872
Centro de la Segunda Sección;3560;1872
Barrio de Agua Blanca de la Primera Sección;3566;1872
La Cruz de la Segunda Sección;3563;1872
Barrio de Yuteyito de la Primera Sección;5109;1872
Barrio el Mezquite de la Segunda Sección;5112;1872
Esmeralda de la Primera Sección;3427;1872
Barrio de la Cantera de la Primera Sección;3657;1872
Barrio del Coquito de la Segunda Sección;5107;1872
Barrio de Cantarranas de la Primera Sección;5111;1872
Joyas del Río Blanco;5103;1872
El Espinal (Piedra Moral);5104;1872
Santa María Tenexpam;223;1872
San Juan Del Estado;225;612
Magdalena Apasco;226;36
Los Colorines;4925;36
Santa Martha Etla;227;36
San Jorge II;6605;2262
Granjas San Isidro;408;2262
INFONAVIT San Jorge;419;2262
Villa Universitaria;2896;2262
Universidades;410;2262
Las Glorias;2730;2262
Barrio de Arboledas;3803;2262
Villas Periférico;3775;2262
Universitaria;6058;2262
Arboledas de San Ignacio;411;2262
Hacienda San José Chapulco;412;2262
Los Tenores;6148;2262
San Miguel;6290;2262
INFONAVIT Luis N. Morones;609;2262
Universidad;2734;2262
Los Héroes de Puebla;3749;2262
San José Carpintero;3774;2262
Bosques de los Héroes;6590;2262
Ciudad Universitaria;3268;2262
Ciudad Universitaria;2897;2262
INFONAVIT San José Xilotzingo;416;2262
Rincón de San Ignacio;6149;2262
Geovillas Los Encinos;6177;2262
Magisterial;6237;2262
S.A.R.H. Xilotzingo;6277;2262
Vista Alegre;417;2262
Arboledas de los Naranjos;3434;1766
Monte Kristal 4o Sector;3625;1766
Real Valle Sur;3886;1766
Santa Ana;3099;1766
Portal de Vaquerías;3695;1766
Valle de Vaquerías;3773;1766
Viviendas Magdalena;5081;1766
Arboledas de San Roque;3088;1766
Los Cometas;4077;1766
San Roque;3107;1766
Campestre Monte Bello;3437;1766
Hacienda Rancho Viejo;3562;1766
Las Espinas;3091;1766
Riberas de Santa Mónica;3883;1766
Lomas de Santa Mónica I;3522;1766
Lomas de Santa Mónica II;3523;1766
Jardines de La Silla;3892;1766
Salvador Chavez Mora;1929;1766
Santa Mónica;3147;1766
Hacienda los Laureles;3524;1766
Rancho del Cura;68;1855
Barrio de Santa Anita (Sección Tercera);3352;1855
Gulera;4590;1855
La Cañada;35;1855
La Laguna (La Otra Laguna);45;1855
Laguna Seca;54;1855
Yogolana;86;1855
Yoleré;114;1855
El Común;4594;1855
Yogorente;87;1855
Los Pinos;106;1855
Israel Figueroa;96;1855
La Cumbre (La Torre);100;1855
El Sauz;29;1855
Xigueto;82;1855
La Cueva;99;1855
Guichila (Portillo los Anonos);32;1855
Desviación de la Siempre Viva;8;1855
San Sebastián de las Grutas;2870;1855
Nachiuí;2877;1855
San Antonio (Llano de Velásquez);74;1855
La Ciénega (La Ciénega del Rancho);39;1855
La Siempre Viva;47;1855
Yoganita;2876;1855
